hazard_id,HAZARD_BEGIN_DATE,HAZARD_END_DATE,HAZARD_TYPE_COMBO,NAME,POSTAL_CODE,FIPS_CODE,INJURIES,FATALITIES,PROPERTY_DAMAGE,CROP_DAMAGE,REMARKS,
9324714,7/3/2011,7/3/2011,Lightning,Morgan                                                                                                                                                ,GA,"13211",0.00,0.00,1000.00,0.00,,
9324718,7/9/2011,7/9/2011,Severe Storm/Thunder Storm - Wind,Bibb                                                                                                                                                  ,GA,"13021",0.00,0.00,1000.00,0.00,,
9325847,8/19/2011,8/19/2011,Severe Storm/Thunder Storm - Wind,Walker                                                                                                                                                ,GA,"13295",0.00,0.00,1000.00,0.00,,
9325971,8/6/2011,8/6/2011,Severe Storm/Thunder Storm,Fayette                                                                                                                                               ,GA,"13113",0.00,0.00,1000.00,0.00,,
9326026,8/13/2011,8/13/2011,Severe Storm/Thunder Storm - Wind,Screven                                                                                                                                               ,GA,"13251",0.00,0.00,1000.00,0.00,,
9326027,8/13/2011,8/13/2011,Severe Storm/Thunder Storm - Wind,McIntosh                                                                                                                                              ,GA,"13191",0.00,0.00,1000.00,0.00,,
9326028,8/13/2011,8/13/2011,Severe Storm/Thunder Storm - Wind,Effingham                                                                                                                                             ,GA,"13103",0.00,0.00,1000.00,0.00,,
9326048,8/14/2011,8/14/2011,Severe Storm/Thunder Storm - Wind,Effingham                                                                                                                                             ,GA,"13103",0.00,0.00,1000.00,0.00,,
9326051,8/14/2011,8/14/2011,Severe Storm/Thunder Storm - Wind,Chatham                                                                                                                                               ,GA,"13051",0.00,0.00,1000.00,0.00,,
9328273,9/5/2011,9/5/2011,Severe Storm/Thunder Storm - Wind,Harris                                                                                                                                                ,GA,"13145",0.00,0.00,1000.00,0.00,,
9328275,9/5/2011,9/5/2011,Severe Storm/Thunder Storm - Wind,Cobb                                                                                                                                                  ,GA,"13067",0.00,0.00,1000.00,0.00,,
9328277,9/5/2011,9/5/2011,Severe Storm/Thunder Storm - Wind,Gilmer                                                                                                                                                ,GA,"13123",0.00,0.00,1000.00,0.00,,
9328293,9/22/2011,9/22/2011,Lightning,Coweta                                                                                                                                                ,GA,"13077",0.00,0.00,1000.00,0.00,,
9328297,9/27/2011,9/27/2011,Severe Storm/Thunder Storm - Wind,Twiggs                                                                                                                                                ,GA,"13289",0.00,0.00,1000.00,0.00,,
9328474,10/13/2011,10/13/2011,Severe Storm/Thunder Storm - Wind,Evans                                                                                                                                                 ,GA,"13109",0.00,0.00,1000.00,0.00,,
9328478,10/13/2011,10/13/2011,Severe Storm/Thunder Storm - Wind,Liberty                                                                                                                                               ,GA,"13179",0.00,0.00,1000.00,0.00,,
9418590,5/17/2012,5/17/2012,Lightning,Fulton                                                                                                                                                ,GA,"13121",0.00,0.00,1000.00,0.00,"NCDC_Lightning",
9418595,5/22/2012,5/22/2012,Lightning,Cherokee                                                                                                                                              ,GA,"13057",0.00,0.00,1000.00,0.00,"NCDC_Lightning",
9418605,5/31/2012,5/31/2012,Severe Storm/Thunder Storm - Wind,Pike                                                                                                                                                  ,GA,"13231",0.00,0.00,1000.00,0.00,"NCDC_Thunderstorm Wind",
9418677,7/27/2012,7/27/2012,Severe Storm/Thunder Storm - Wind,Newton                                                                                                                                                ,GA,"13217",0.00,0.00,1000.00,0.00,"NCDC_Thunderstorm Wind",
9418682,7/27/2012,7/27/2012,Severe Storm/Thunder Storm - Wind,Pike                                                                                                                                                  ,GA,"13231",0.00,0.00,1000.00,0.00,"NCDC_Thunderstorm Wind",
9418687,10/26/2012,10/26/2012,Wildfire,Towns                                                                                                                                                 ,GA,"13281",0.00,0.00,1000.00,0.00,"NCDC_Wildfire",
9418857,3/3/2012,3/3/2012,Severe Storm/Thunder Storm - Wind,Lincoln                                                                                                                                               ,GA,"13181",0.00,0.00,1000.00,0.00,"NCDC_Thunderstorm Wind",
9419452,5/6/2012,5/6/2012,Severe Storm/Thunder Storm - Wind,Clay                                                                                                                                                  ,GA,"13061",0.00,0.00,1000.00,0.00,"NCDC_Thunderstorm Wind",
9419455,5/6/2012,5/6/2012,Severe Storm/Thunder Storm - Wind,Randolph                                                                                                                                              ,GA,"13243",0.00,0.00,1000.00,0.00,"NCDC_Thunderstorm Wind",
9419456,5/6/2012,5/6/2012,Severe Storm/Thunder Storm - Wind,Baker                                                                                                                                                 ,GA,"13007",0.00,0.00,1000.00,0.00,"NCDC_Thunderstorm Wind",
9419457,5/6/2012,5/6/2012,Severe Storm/Thunder Storm - Wind,Baker                                                                                                                                                 ,GA,"13007",0.00,0.00,1000.00,0.00,"NCDC_Thunderstorm Wind",
9419458,5/6/2012,5/6/2012,Severe Storm/Thunder Storm - Wind,Dougherty                                                                                                                                             ,GA,"13095",0.00,0.00,1000.00,0.00,"NCDC_Thunderstorm Wind",
9419460,5/6/2012,5/6/2012,Severe Storm/Thunder Storm - Wind,Lowndes                                                                                                                                               ,GA,"13185",0.00,0.00,1000.00,0.00,"NCDC_Thunderstorm Wind",
9419461,5/6/2012,5/6/2012,Severe Storm/Thunder Storm - Wind,Lowndes                                                                                                                                               ,GA,"13185",0.00,0.00,1000.00,0.00,"NCDC_Thunderstorm Wind",
9419462,5/6/2012,5/6/2012,Severe Storm/Thunder Storm - Wind,Lowndes                                                                                                                                               ,GA,"13185",0.00,0.00,1000.00,0.00,"NCDC_Thunderstorm Wind",
9419463,5/6/2012,5/6/2012,Severe Storm/Thunder Storm - Wind,Miller                                                                                                                                                ,GA,"13201",0.00,0.00,1000.00,0.00,"NCDC_Thunderstorm Wind",
9419464,5/6/2012,5/6/2012,Severe Storm/Thunder Storm - Wind,Miller                                                                                                                                                ,GA,"13201",0.00,0.00,1000.00,0.00,"NCDC_Thunderstorm Wind",
9419465,5/6/2012,5/6/2012,Severe Storm/Thunder Storm - Wind,Thomas                                                                                                                                                ,GA,"13275",0.00,0.00,1000.00,0.00,"NCDC_Thunderstorm Wind",
9419476,5/31/2012,5/31/2012,Severe Storm/Thunder Storm - Wind,Thomas                                                                                                                                                ,GA,"13275",0.00,0.00,1000.00,0.00,"NCDC_Thunderstorm Wind",
9419478,5/31/2012,5/31/2012,Severe Storm/Thunder Storm - Wind,Lowndes                                                                                                                                               ,GA,"13185",0.00,0.00,1000.00,0.00,"NCDC_Thunderstorm Wind",
9419944,6/1/2012,6/1/2012,Severe Storm/Thunder Storm - Wind,Screven                                                                                                                                               ,GA,"13251",0.00,0.00,1000.00,0.00,"NCDC_Thunderstorm Wind",
9419955,6/11/2012,6/11/2012,Severe Storm/Thunder Storm - Wind,Jenkins                                                                                                                                               ,GA,"13165",0.00,0.00,1000.00,0.00,"NCDC_Thunderstorm Wind",
9419956,6/11/2012,6/11/2012,Severe Storm/Thunder Storm - Wind,Jenkins                                                                                                                                               ,GA,"13165",0.00,0.00,1000.00,0.00,"NCDC_Thunderstorm Wind",
9419957,6/11/2012,6/11/2012,Severe Storm/Thunder Storm - Wind,Tattnall                                                                                                                                              ,GA,"13267",0.00,0.00,1000.00,0.00,"NCDC_Thunderstorm Wind",
9419958,6/11/2012,6/11/2012,Severe Storm/Thunder Storm - Wind,McIntosh                                                                                                                                              ,GA,"13191",0.00,0.00,1000.00,0.00,"NCDC_Thunderstorm Wind",
9419959,6/11/2012,6/11/2012,Severe Storm/Thunder Storm - Wind,Liberty                                                                                                                                               ,GA,"13179",0.00,0.00,1000.00,0.00,"NCDC_Thunderstorm Wind",
9419961,6/11/2012,6/11/2012,Severe Storm/Thunder Storm - Wind,McIntosh                                                                                                                                              ,GA,"13191",0.00,0.00,1000.00,0.00,"NCDC_Thunderstorm Wind",
9420334,6/11/2012,6/11/2012,Severe Storm/Thunder Storm - Wind,Lowndes                                                                                                                                               ,GA,"13185",0.00,0.00,1000.00,0.00,"NCDC_Thunderstorm Wind",
9420340,6/14/2012,6/14/2012,Severe Storm/Thunder Storm - Wind,Dougherty                                                                                                                                             ,GA,"13095",0.00,0.00,1000.00,0.00,"NCDC_Thunderstorm Wind",
9420341,6/14/2012,6/14/2012,Severe Storm/Thunder Storm - Wind,Colquitt                                                                                                                                              ,GA,"13071",0.00,0.00,1000.00,0.00,"NCDC_Thunderstorm Wind",
9420412,7/17/2012,7/17/2012,Severe Storm/Thunder Storm - Wind,Grady                                                                                                                                                 ,GA,"13131",0.00,0.00,1000.00,0.00,"NCDC_Thunderstorm Wind",
9420420,7/17/2012,7/17/2012,Severe Storm/Thunder Storm - Wind,Irwin                                                                                                                                                 ,GA,"13155",0.00,0.00,1000.00,0.00,"NCDC_Thunderstorm Wind",
9420422,7/12/2012,7/12/2012,Lightning,Thomas                                                                                                                                                ,GA,"13275",0.00,0.00,1000.00,0.00,"NCDC_Lightning",
9420423,7/14/2012,7/14/2012,Severe Storm/Thunder Storm - Wind,Decatur                                                                                                                                               ,GA,"13087",0.00,0.00,1000.00,0.00,"NCDC_Thunderstorm Wind",
9420428,7/24/2012,7/24/2012,Severe Storm/Thunder Storm - Wind,Tift                                                                                                                                                  ,GA,"13277",0.00,0.00,1000.00,0.00,"NCDC_Thunderstorm Wind",
9420429,7/24/2012,7/24/2012,Severe Storm/Thunder Storm - Wind,Tift                                                                                                                                                  ,GA,"13277",0.00,0.00,1000.00,0.00,"NCDC_Thunderstorm Wind",
9420431,7/24/2012,7/24/2012,Severe Storm/Thunder Storm - Wind,Tift                                                                                                                                                  ,GA,"13277",0.00,0.00,1000.00,0.00,"NCDC_Thunderstorm Wind",
9420439,7/26/2012,7/26/2012,Severe Storm/Thunder Storm - Wind,Seminole                                                                                                                                              ,GA,"13253",0.00,0.00,1000.00,0.00,"NCDC_Thunderstorm Wind",
9420440,7/26/2012,7/26/2012,Severe Storm/Thunder Storm - Wind,Lowndes                                                                                                                                               ,GA,"13185",0.00,0.00,1000.00,0.00,"NCDC_Thunderstorm Wind",
9420441,7/26/2012,7/26/2012,Severe Storm/Thunder Storm - Wind,Seminole                                                                                                                                              ,GA,"13253",0.00,0.00,1000.00,0.00,"NCDC_Thunderstorm Wind",
9420442,7/26/2012,7/26/2012,Severe Storm/Thunder Storm - Wind,Lowndes                                                                                                                                               ,GA,"13185",0.00,0.00,1000.00,0.00,"NCDC_Thunderstorm Wind",
9420443,7/26/2012,7/26/2012,Severe Storm/Thunder Storm - Wind,Lowndes                                                                                                                                               ,GA,"13185",0.00,0.00,1000.00,0.00,"NCDC_Thunderstorm Wind",
9420444,7/26/2012,7/26/2012,Severe Storm/Thunder Storm - Wind,Lowndes                                                                                                                                               ,GA,"13185",0.00,0.00,1000.00,0.00,"NCDC_Thunderstorm Wind",
9420445,7/26/2012,7/26/2012,Severe Storm/Thunder Storm - Wind,Cook                                                                                                                                                  ,GA,"13075",0.00,0.00,1000.00,0.00,"NCDC_Thunderstorm Wind",
9420446,7/26/2012,7/26/2012,Severe Storm/Thunder Storm - Wind,Brooks                                                                                                                                                ,GA,"13027",0.00,0.00,1000.00,0.00,"NCDC_Thunderstorm Wind",
9420447,7/26/2012,7/26/2012,Severe Storm/Thunder Storm - Wind,Brooks                                                                                                                                                ,GA,"13027",0.00,0.00,1000.00,0.00,"NCDC_Thunderstorm Wind",
9420448,7/26/2012,7/26/2012,Severe Storm/Thunder Storm - Wind,Brooks                                                                                                                                                ,GA,"13027",0.00,0.00,1000.00,0.00,"NCDC_Thunderstorm Wind",
9420475,8/10/2012,8/10/2012,Severe Storm/Thunder Storm - Wind,Lowndes                                                                                                                                               ,GA,"13185",0.00,0.00,1000.00,0.00,"NCDC_Thunderstorm Wind",
9420476,8/10/2012,8/10/2012,Severe Storm/Thunder Storm - Wind,Lowndes                                                                                                                                               ,GA,"13185",0.00,0.00,1000.00,0.00,"NCDC_Thunderstorm Wind",
9420648,8/2/2012,8/2/2012,Severe Storm/Thunder Storm - Wind,Burke                                                                                                                                                 ,GA,"13033",0.00,0.00,1000.00,0.00,"NCDC_Thunderstorm Wind",
9420656,8/9/2012,8/9/2012,Severe Storm/Thunder Storm - Wind,Columbia                                                                                                                                              ,GA,"13073",0.00,0.00,1000.00,0.00,"NCDC_Thunderstorm Wind",
9420657,8/11/2012,8/11/2012,Flooding,Columbia                                                                                                                                              ,GA,"13073",0.00,0.00,1000.00,0.00,"NCDC_Flash Flood",
9420658,8/11/2012,8/11/2012,Flooding,Columbia                                                                                                                                              ,GA,"13073",0.00,0.00,1000.00,0.00,"NCDC_Flash Flood",
9420809,7/3/2012,7/3/2012,Severe Storm/Thunder Storm - Wind,Screven                                                                                                                                               ,GA,"13251",0.00,0.00,1000.00,0.00,"NCDC_Thunderstorm Wind",
9420813,7/3/2012,7/3/2012,Severe Storm/Thunder Storm - Wind,Evans                                                                                                                                                 ,GA,"13109",0.00,0.00,1000.00,0.00,"NCDC_Thunderstorm Wind",
9420815,7/3/2012,7/3/2012,Severe Storm/Thunder Storm - Wind,Tattnall                                                                                                                                              ,GA,"13267",0.00,0.00,1000.00,0.00,"NCDC_Thunderstorm Wind",
9420817,7/5/2012,7/5/2012,Severe Storm/Thunder Storm - Wind,Effingham                                                                                                                                             ,GA,"13103",0.00,0.00,1000.00,0.00,"NCDC_Thunderstorm Wind",
9420818,7/5/2012,7/5/2012,Severe Storm/Thunder Storm - Wind,Bulloch                                                                                                                                               ,GA,"13031",0.00,0.00,1000.00,0.00,"NCDC_Thunderstorm Wind",
9420819,7/5/2012,7/5/2012,Severe Storm/Thunder Storm - Wind,Bulloch                                                                                                                                               ,GA,"13031",0.00,0.00,1000.00,0.00,"NCDC_Thunderstorm Wind",
9420820,7/5/2012,7/5/2012,Severe Storm/Thunder Storm - Wind,Bulloch                                                                                                                                               ,GA,"13031",0.00,0.00,1000.00,0.00,"NCDC_Thunderstorm Wind",
9420821,7/5/2012,7/5/2012,Severe Storm/Thunder Storm - Wind,Bulloch                                                                                                                                               ,GA,"13031",0.00,0.00,1000.00,0.00,"NCDC_Thunderstorm Wind",
9420822,7/5/2012,7/5/2012,Severe Storm/Thunder Storm - Wind,Bulloch                                                                                                                                               ,GA,"13031",0.00,0.00,1000.00,0.00,"NCDC_Thunderstorm Wind",
9420824,7/5/2012,7/5/2012,Severe Storm/Thunder Storm - Wind,Screven                                                                                                                                               ,GA,"13251",0.00,0.00,1000.00,0.00,"NCDC_Thunderstorm Wind",
9420828,7/6/2012,7/6/2012,Severe Storm/Thunder Storm - Wind,Effingham                                                                                                                                             ,GA,"13103",0.00,0.00,1000.00,0.00,"NCDC_Thunderstorm Wind",
9420852,7/28/2012,7/28/2012,Severe Storm/Thunder Storm - Wind,Long                                                                                                                                                  ,GA,"13183",0.00,0.00,1000.00,0.00,"NCDC_Thunderstorm Wind",
9420879,7/29/2012,7/29/2012,Severe Storm/Thunder Storm - Wind,Candler                                                                                                                                               ,GA,"13043",0.00,0.00,1000.00,0.00,"NCDC_Thunderstorm Wind",
9420880,7/29/2012,7/29/2012,Severe Storm/Thunder Storm - Wind,Long                                                                                                                                                  ,GA,"13183",0.00,0.00,1000.00,0.00,"NCDC_Thunderstorm Wind",
9420881,7/29/2012,7/29/2012,Severe Storm/Thunder Storm - Wind,Bulloch                                                                                                                                               ,GA,"13031",0.00,0.00,1000.00,0.00,"NCDC_Thunderstorm Wind",
9420959,8/29/2012,8/29/2012,Severe Storm/Thunder Storm - Wind,Coffee                                                                                                                                                ,GA,"13069",0.00,0.00,1000.00,0.00,"NCDC_Thunderstorm Wind",
9421837,8/10/2012,8/10/2012,Severe Storm/Thunder Storm - Wind,Forsyth                                                                                                                                               ,GA,"13117",0.00,0.00,1000.00,0.00,"NCDC_Thunderstorm Wind",
9421838,8/10/2012,8/10/2012,Severe Storm/Thunder Storm - Wind,Dawson                                                                                                                                                ,GA,"13085",0.00,0.00,1000.00,0.00,"NCDC_Thunderstorm Wind",
9421890,8/2/2012,8/2/2012,Severe Storm/Thunder Storm - Wind,Bulloch                                                                                                                                               ,GA,"13031",0.00,0.00,1000.00,0.00,"NCDC_Thunderstorm Wind",
9421923,8/17/2012,8/17/2012,Severe Storm/Thunder Storm - Wind,Liberty                                                                                                                                               ,GA,"13179",0.00,0.00,1000.00,0.00,"NCDC_Thunderstorm Wind",
9421938,8/19/2012,8/19/2012,Severe Storm/Thunder Storm - Wind,Effingham                                                                                                                                             ,GA,"13103",0.00,0.00,1000.00,0.00,"NCDC_Thunderstorm Wind",
9422268,5/6/2012,5/6/2012,Lightning,Clinch                                                                                                                                                ,GA,"13065",0.00,0.00,1000.00,0.00,"NCDC_Lightning",
9423226,1/21/2012,1/21/2012,Severe Storm/Thunder Storm - Wind,Randolph                                                                                                                                              ,GA,"13243",0.00,0.00,1000.00,0.00,"NCDC_Thunderstorm Wind",
9423227,1/21/2012,1/21/2012,Severe Storm/Thunder Storm - Wind,Randolph                                                                                                                                              ,GA,"13243",0.00,0.00,1000.00,0.00,"NCDC_Thunderstorm Wind",
9423228,1/21/2012,1/21/2012,Severe Storm/Thunder Storm - Wind,Lee                                                                                                                                                   ,GA,"13177",0.00,0.00,1000.00,0.00,"NCDC_Thunderstorm Wind",
9423229,1/21/2012,1/21/2012,Severe Storm/Thunder Storm - Wind,Lee                                                                                                                                                   ,GA,"13177",0.00,0.00,1000.00,0.00,"NCDC_Thunderstorm Wind",
9423847,2/18/2012,2/18/2012,Severe Storm/Thunder Storm - Wind,Dougherty                                                                                                                                             ,GA,"13095",0.00,0.00,1000.00,0.00,"NCDC_Thunderstorm Wind",
9424059,2/24/2012,2/24/2012,Severe Storm/Thunder Storm - Wind,Seminole                                                                                                                                              ,GA,"13253",0.00,0.00,1000.00,0.00,"NCDC_Thunderstorm Wind",
9424060,2/24/2012,2/24/2012,Severe Storm/Thunder Storm - Wind,Mitchell                                                                                                                                              ,GA,"13205",0.00,0.00,1000.00,0.00,"NCDC_Thunderstorm Wind",
9424061,2/24/2012,2/24/2012,Severe Storm/Thunder Storm - Wind,Tift                                                                                                                                                  ,GA,"13277",0.00,0.00,1000.00,0.00,"NCDC_Thunderstorm Wind",
9424310,12/17/2012,12/17/2012,Severe Storm/Thunder Storm - Wind,Bulloch                                                                                                                                               ,GA,"13031",0.00,0.00,1000.00,0.00,"NCDC_Thunderstorm Wind",
9424313,12/17/2012,12/17/2012,Severe Storm/Thunder Storm - Wind,Chatham                                                                                                                                               ,GA,"13051",0.00,0.00,1000.00,0.00,"NCDC_Thunderstorm Wind",
9424712,1/12/2012,1/12/2012,Wind,Catoosa                                                                                                                                               ,GA,"13047",0.00,0.00,1000.00,0.00,"NCDC_Strong Wind",
9424720,1/12/2012,1/12/2012,Wind,Gwinnett                                                                                                                                              ,GA,"13135",0.00,0.00,1000.00,0.00,"NCDC_Strong Wind",
9424722,1/12/2012,1/12/2012,Wind,Towns                                                                                                                                                 ,GA,"13281",0.00,0.00,1000.00,0.00,"NCDC_Strong Wind",
9424723,1/12/2012,1/12/2012,Wind,White                                                                                                                                                 ,GA,"13311",0.00,0.00,1000.00,0.00,"NCDC_Strong Wind",
9424773,3/3/2012,3/3/2012,Severe Storm/Thunder Storm - Wind,Lowndes                                                                                                                                               ,GA,"13185",0.00,0.00,1000.00,0.00,"NCDC_Thunderstorm Wind",
9424774,3/3/2012,3/3/2012,Severe Storm/Thunder Storm - Wind,Lowndes                                                                                                                                               ,GA,"13185",0.00,0.00,1000.00,0.00,"NCDC_Thunderstorm Wind",
9424802,11/10/2012,11/10/2012,Wildfire,Towns                                                                                                                                                 ,GA,"13281",0.00,0.00,1000.00,0.00,"NCDC_Wildfire",
9425529,4/3/2012,4/3/2012,Severe Storm/Thunder Storm - Wind,Thomas                                                                                                                                                ,GA,"13275",0.00,0.00,1000.00,0.00,"NCDC_Thunderstorm Wind",
9426600,5/22/2012,5/22/2012,Hail,Dougherty                                                                                                                                             ,GA,"13095",0.00,0.00,1000.00,0.00,"NCDC_Hail",
9426660,3/3/2012,3/3/2012,Severe Storm/Thunder Storm - Wind,Effingham                                                                                                                                             ,GA,"13103",0.00,0.00,1000.00,0.00,"NCDC_Thunderstorm Wind",
9426662,3/3/2012,3/3/2012,Severe Storm/Thunder Storm - Wind,Effingham                                                                                                                                             ,GA,"13103",0.00,0.00,1000.00,0.00,"NCDC_Thunderstorm Wind",
9426664,3/24/2012,3/24/2012,Severe Storm/Thunder Storm - Wind,Tattnall                                                                                                                                              ,GA,"13267",0.00,0.00,1000.00,0.00,"NCDC_Thunderstorm Wind",
9426665,3/24/2012,3/24/2012,Severe Storm/Thunder Storm - Wind,Bulloch                                                                                                                                               ,GA,"13031",0.00,0.00,1000.00,0.00,"NCDC_Thunderstorm Wind",
9426681,3/23/2012,3/23/2012,Severe Storm/Thunder Storm - Wind,Tattnall                                                                                                                                              ,GA,"13267",0.00,0.00,1000.00,0.00,"NCDC_Thunderstorm Wind",
9427118,6/4/2012,6/4/2012,Severe Storm/Thunder Storm - Wind,Ben Hill                                                                                                                                              ,GA,"13017",0.00,0.00,1000.00,0.00,"NCDC_Thunderstorm Wind",
9427119,6/4/2012,6/4/2012,Severe Storm/Thunder Storm - Wind,Ben Hill                                                                                                                                              ,GA,"13017",0.00,0.00,1000.00,0.00,"NCDC_Thunderstorm Wind",
9427122,6/5/2012,6/5/2012,Severe Storm/Thunder Storm - Wind,Thomas                                                                                                                                                ,GA,"13275",0.00,0.00,1000.00,0.00,"NCDC_Thunderstorm Wind",
9427312,4/5/2012,4/5/2012,Severe Storm/Thunder Storm - Wind,Emanuel                                                                                                                                               ,GA,"13107",0.00,0.00,1000.00,0.00,"NCDC_Thunderstorm Wind",
9427925,7/1/2012,7/1/2012,Severe Storm/Thunder Storm - Wind,Irwin                                                                                                                                                 ,GA,"13155",0.00,0.00,1000.00,0.00,"NCDC_Thunderstorm Wind",
9427933,7/1/2012,7/1/2012,Severe Storm/Thunder Storm - Wind,Mitchell                                                                                                                                              ,GA,"13205",0.00,0.00,1000.00,0.00,"NCDC_Thunderstorm Wind",
9427934,7/1/2012,7/1/2012,Severe Storm/Thunder Storm - Wind,Cook                                                                                                                                                  ,GA,"13075",0.00,0.00,1000.00,0.00,"NCDC_Thunderstorm Wind",
9427936,7/1/2012,7/1/2012,Severe Storm/Thunder Storm - Wind,Mitchell                                                                                                                                              ,GA,"13205",0.00,0.00,1000.00,0.00,"NCDC_Thunderstorm Wind",
9427938,7/1/2012,7/1/2012,Severe Storm/Thunder Storm - Wind,Baker                                                                                                                                                 ,GA,"13007",0.00,0.00,1000.00,0.00,"NCDC_Thunderstorm Wind",
9427940,7/1/2012,7/1/2012,Severe Storm/Thunder Storm - Wind,Thomas                                                                                                                                                ,GA,"13275",0.00,0.00,1000.00,0.00,"NCDC_Thunderstorm Wind",
9427941,7/1/2012,7/1/2012,Severe Storm/Thunder Storm - Wind,Decatur                                                                                                                                               ,GA,"13087",0.00,0.00,1000.00,0.00,"NCDC_Thunderstorm Wind",
9427943,7/1/2012,7/1/2012,Severe Storm/Thunder Storm - Wind,Thomas                                                                                                                                                ,GA,"13275",0.00,0.00,1000.00,0.00,"NCDC_Thunderstorm Wind",
9427944,7/1/2012,7/1/2012,Severe Storm/Thunder Storm - Wind,Thomas                                                                                                                                                ,GA,"13275",0.00,0.00,1000.00,0.00,"NCDC_Thunderstorm Wind",
9427945,7/1/2012,7/1/2012,Severe Storm/Thunder Storm - Wind,Grady                                                                                                                                                 ,GA,"13131",0.00,0.00,1000.00,0.00,"NCDC_Thunderstorm Wind",
9427946,7/1/2012,7/1/2012,Severe Storm/Thunder Storm - Wind,Thomas                                                                                                                                                ,GA,"13275",0.00,0.00,1000.00,0.00,"NCDC_Thunderstorm Wind",
9427948,7/1/2012,7/1/2012,Severe Storm/Thunder Storm - Wind,Grady                                                                                                                                                 ,GA,"13131",0.00,0.00,1000.00,0.00,"NCDC_Thunderstorm Wind",
9427949,7/1/2012,7/1/2012,Severe Storm/Thunder Storm - Wind,Thomas                                                                                                                                                ,GA,"13275",0.00,0.00,1000.00,0.00,"NCDC_Thunderstorm Wind",
9427951,7/1/2012,7/1/2012,Severe Storm/Thunder Storm - Wind,Decatur                                                                                                                                               ,GA,"13087",0.00,0.00,1000.00,0.00,"NCDC_Thunderstorm Wind",
9427952,7/1/2012,7/1/2012,Severe Storm/Thunder Storm - Wind,Decatur                                                                                                                                               ,GA,"13087",0.00,0.00,1000.00,0.00,"NCDC_Thunderstorm Wind",
9429261,6/10/2012,6/10/2012,Severe Storm/Thunder Storm - Wind,Peach                                                                                                                                                 ,GA,"13225",0.00,0.00,1000.00,0.00,"NCDC_Thunderstorm Wind",
9429262,6/10/2012,6/10/2012,Severe Storm/Thunder Storm - Wind,Houston                                                                                                                                               ,GA,"13153",0.00,0.00,1000.00,0.00,"NCDC_Thunderstorm Wind",
9429393,8/9/2012,8/9/2012,Severe Storm/Thunder Storm - Wind,Dougherty                                                                                                                                             ,GA,"13095",0.00,0.00,1000.00,0.00,"NCDC_Thunderstorm Wind",
9429394,8/9/2012,8/9/2012,Severe Storm/Thunder Storm - Wind,Dougherty                                                                                                                                             ,GA,"13095",0.00,0.00,1000.00,0.00,"NCDC_Thunderstorm Wind",
9429396,8/9/2012,8/9/2012,Flooding,Dougherty                                                                                                                                             ,GA,"13095",0.00,0.00,1000.00,0.00,"NCDC_Flash Flood",
9429890,6/4/2012,6/4/2012,Severe Storm/Thunder Storm - Wind,Long                                                                                                                                                  ,GA,"13183",0.00,0.00,1000.00,0.00,"NCDC_Thunderstorm Wind",
9429894,6/4/2012,6/4/2012,Severe Storm/Thunder Storm - Wind,Long                                                                                                                                                  ,GA,"13183",0.00,0.00,1000.00,0.00,"NCDC_Thunderstorm Wind",
9429895,6/4/2012,6/4/2012,Severe Storm/Thunder Storm - Wind,Long                                                                                                                                                  ,GA,"13183",0.00,0.00,1000.00,0.00,"NCDC_Thunderstorm Wind",
9429897,6/4/2012,6/4/2012,Severe Storm/Thunder Storm - Wind,McIntosh                                                                                                                                              ,GA,"13191",0.00,0.00,1000.00,0.00,"NCDC_Thunderstorm Wind",
9431255,9/3/2012,9/3/2012,Severe Storm/Thunder Storm - Wind,Dougherty                                                                                                                                             ,GA,"13095",0.00,0.00,1000.00,0.00,"NCDC_Thunderstorm Wind",
9431330,7/5/2012,7/5/2012,Severe Storm/Thunder Storm - Wind,Sumter                                                                                                                                                ,GA,"13261",0.00,0.00,1000.00,0.00,"NCDC_Thunderstorm Wind",
9431334,7/5/2012,7/5/2012,Severe Storm/Thunder Storm - Wind,Towns                                                                                                                                                 ,GA,"13281",0.00,0.00,1000.00,0.00,"NCDC_Thunderstorm Wind",
9431335,7/5/2012,7/5/2012,Severe Storm/Thunder Storm - Wind,Union                                                                                                                                                 ,GA,"13291",0.00,0.00,1000.00,0.00,"NCDC_Thunderstorm Wind",
9431351,7/10/2012,7/10/2012,Severe Storm/Thunder Storm - Wind,Hall                                                                                                                                                  ,GA,"13139",0.00,0.00,1000.00,0.00,"NCDC_Thunderstorm Wind",
9431860,7/27/2012,7/27/2012,Severe Storm/Thunder Storm - Wind,Effingham                                                                                                                                             ,GA,"13103",0.00,0.00,1000.00,0.00,"NCDC_Thunderstorm Wind",
9431926,7/30/2012,7/30/2012,Severe Storm/Thunder Storm - Wind,Effingham                                                                                                                                             ,GA,"13103",0.00,0.00,1000.00,0.00,"NCDC_Thunderstorm Wind",
9431927,7/30/2012,7/30/2012,Severe Storm/Thunder Storm - Wind,Liberty                                                                                                                                               ,GA,"13179",0.00,0.00,1000.00,0.00,"NCDC_Thunderstorm Wind",
9431928,7/30/2012,7/30/2012,Severe Storm/Thunder Storm - Wind,Effingham                                                                                                                                             ,GA,"13103",0.00,0.00,1000.00,0.00,"NCDC_Thunderstorm Wind",
9432096,7/1/2012,7/1/2012,Severe Storm/Thunder Storm - Wind,Tattnall                                                                                                                                              ,GA,"13267",0.00,0.00,1000.00,0.00,"NCDC_Thunderstorm Wind",
